path,size,time,steps
DIMACS_4x4/sudoku_4x4_nr_165.cnf,4x4,7.569979061372578e-07,66
DIMACS_4x4/sudoku_4x4_nr_165.cnf,4x4,3.069944796152413e-07,67
DIMACS_4x4/sudoku_4x4_nr_165.cnf,4x4,2.9600050766021013e-07,68
DIMACS_4x4/sudoku_4x4_nr_165.cnf,4x4,2.529995981603861e-07,69
DIMACS_4x4/sudoku_4x4_nr_165.cnf,4x4,2.659944584593177e-07,70
DIMACS_4x4/sudoku_4x4_nr_165.cnf,4x4,2.500019036233425e-07,71
DIMACS_4x4/sudoku_4x4_nr_165.cnf,4x4,3.0200317269191146e-07,72
DIMACS_4x4/sudoku_4x4_nr_165.cnf,4x4,2.5199551600962877e-07,73
DIMACS_4x4/sudoku_4x4_nr_165.cnf,4x4,2.720043994486332e-07,74
DIMACS_4x4/sudoku_4x4_nr_171.cnf,4x4,0.0026329719985369593,65
DIMACS_4x4/sudoku_4x4_nr_171.cnf,4x4,8.310016710311174e-07,66
DIMACS_4x4/sudoku_4x4_nr_171.cnf,4x4,3.3199466997757554e-07,67
DIMACS_4x4/sudoku_4x4_nr_171.cnf,4x4,2.9700458981096745e-07,68
DIMACS_4x4/sudoku_4x4_nr_171.cnf,4x4,2.989982021972537e-07,69
DIMACS_4x4/sudoku_4x4_nr_171.cnf,4x4,2.949964255094528e-07,70
DIMACS_4x4/sudoku_4x4_nr_171.cnf,4x4,2.640008460730314e-07,71
DIMACS_4x4/sudoku_4x4_nr_171.cnf,4x4,2.8300564736127853e-07,72
DIMACS_4x4/sudoku_4x4_nr_171.cnf,4x4,2.6499765226617455e-07,73
DIMACS_4x4/sudoku_4x4_nr_171.cnf,4x4,2.61999957729131e-07,74
DIMACS_4x4/sudoku_4x4_nr_617.cnf,4x4,0.002648959001817275,65
DIMACS_4x4/sudoku_4x4_nr_617.cnf,4x4,8.149945642799139e-07,66
DIMACS_4x4/sudoku_4x4_nr_617.cnf,4x4,3.039967850781977e-07,67
DIMACS_4x4/sudoku_4x4_nr_617.cnf,4x4,2.810047590173781e-07,68
DIMACS_4x4/sudoku_4x4_nr_617.cnf,4x4,2.590022631920874e-07,69
DIMACS_4x4/sudoku_4x4_nr_617.cnf,4x4,2.6499765226617455e-07,70
DIMACS_4x4/sudoku_4x4_nr_617.cnf,4x4,2.720043994486332e-07,71
